33554432,2,UNIFORM UNSIGNED INTEGERS,257444414737700,Inplace,4294966986,28.1722,Destructive Radix Select,3221225472,2.92304,1
33554432,2,UNIFORM UNSIGNED INTEGERS,423597366941712,Inplace,4294967217,28.1584,Destructive Radix Select,3221225472,2.7976,1
33554432,2,UNIFORM UNSIGNED INTEGERS,669831223201896,Inplace,4294966760,28.1628,Destructive Radix Select,3221225472,2.80282,1
33554432,2,UNIFORM UNSIGNED INTEGERS,916088906367216,Inplace,4294966973,28.1778,Destructive Radix Select,3221225472,2.79232,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1162222160139048,Inplace,4294967246,28.1713,Destructive Radix Select,3221225472,2.80451,1
33554432,2,UNIFORM UNSIGNED INTEGERS,435975509043193,Inplace,4294967159,28.2479,Destructive Radix Select,2147483648,16.2885,1
33554432,2,UNIFORM UNSIGNED INTEGERS,596833617891427,Inplace,4294966746,28.163,Destructive Radix Select,2147483648,16.2793,1
33554432,2,UNIFORM UNSIGNED INTEGERS,861497625062367,Inplace,4294967115,28.1475,Destructive Radix Select,2147483648,16.2882,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1125984254135073,Inplace,4294966993,28.1489,Destructive Radix Select,2147483648,16.294,1
33554432,2,UNIFORM UNSIGNED INTEGERS,66424126687360,Inplace,4294967149,28.1488,Destructive Radix Select,2147483648,16.2974,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1071232842563570,Inplace,4294967155,28.2117,Destructive Radix Select,2147483648,16.5078,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1238549396285520,Inplace,4294967259,28.1467,Destructive Radix Select,2147483648,16.3679,1
33554432,2,UNIFORM UNSIGNED INTEGERS,180799937391205,Inplace,4294967183,28.2033,Destructive Radix Select,2147483648,16.3748,1
33554432,2,UNIFORM UNSIGNED INTEGERS,448790490707174,Inplace,4294967040,28.1329,Destructive Radix Select,2147483648,16.3775,1
33554432,2,UNIFORM UNSIGNED INTEGERS,715830614949329,Inplace,4294967246,28.1509,Destructive Radix Select,2147483648,16.4102,1
33554432,2,UNIFORM UNSIGNED INTEGERS,499495517508780,Inplace,4294966987,28.1752,Destructive Radix Select,4227858432,17.4371,1
33554432,2,UNIFORM UNSIGNED INTEGERS,674921174915016,Inplace,4294967154,28.1948,Destructive Radix Select,4227858432,17.3066,1
33554432,2,UNIFORM UNSIGNED INTEGERS,941347112209218,Inplace,4294967206,28.1792,Destructive Radix Select,4227858432,17.2852,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1207360049655276,Inplace,4294967198,28.2157,Destructive Radix Select,4227858432,17.3098,1
33554432,2,UNIFORM UNSIGNED INTEGERS,149362983655068,Inplace,4294967015,28.1201,Destructive Radix Select,4227858432,17.3231,1
33554432,2,UNIFORM UNSIGNED INTEGERS,706010089630896,Inplace,4294966657,28.2619,Destructive Radix Select,4227858432,17.3214,1
33554432,2,UNIFORM UNSIGNED INTEGERS,875296366733866,Inplace,4294966443,28.1481,Destructive Radix Select,4227858432,17.2999,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1140943991072424,Inplace,4294967069,28.2029,Destructive Radix Select,4227858432,17.3024,1
33554432,2,UNIFORM UNSIGNED INTEGERS,82476874185489,Inplace,4294966839,28.0844,Destructive Radix Select,4227858432,17.2857,1
33554432,2,UNIFORM UNSIGNED INTEGERS,347272024572942,Inplace,4294967174,28.1389,Destructive Radix Select,4227858432,17.3153,1
33554432,2,UNIFORM UNSIGNED INTEGERS,282567420390465,Inplace,4294967103,28.2378,Destructive Radix Select,4227858432,17.4166,1
33554432,2,UNIFORM UNSIGNED INTEGERS,365542023862844,Inplace,4294967255,28.1733,Destructive Radix Select,4227858432,17.2996,1
33554432,2,UNIFORM UNSIGNED INTEGERS,630676081214729,Inplace,4294967232,28.1411,Destructive Radix Select,4227858432,17.3022,1
33554432,2,UNIFORM UNSIGNED INTEGERS,895836612922674,Inplace,4294967180,28.182,Destructive Radix Select,4227858432,17.3227,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1160787997217745,Inplace,4294967050,28.1423,Destructive Radix Select,4227858432,17.2947,1
67108864,2,UNIFORM UNSIGNED INTEGERS,790730801796668,Inplace,4294967281,55.6343,Destructive Radix Select,4227858432,33.9456,1
67108864,2,UNIFORM UNSIGNED INTEGERS,1264901099548785,Inplace,4294967141,55.5669,Destructive Radix Select,4227858432,33.9211,1
67108864,2,UNIFORM UNSIGNED INTEGERS,464812935391552,Inplace,4294967254,55.5992,Destructive Radix Select,4227858432,33.898,1
67108864,2,UNIFORM UNSIGNED INTEGERS,987647071847296,Inplace,4294967246,55.5319,Destructive Radix Select,4227858432,33.9247,1
67108864,2,UNIFORM UNSIGNED INTEGERS,186894400511973,Inplace,4294967147,55.579,Destructive Radix Select,4227858432,33.9483,1
33554432,2,UNIFORM UNSIGNED INTEGERS,81222012148410,Inplace,4294967023,28.2628,Destructive Radix Select,4227858432,18.6311,1
33554432,2,UNIFORM UNSIGNED INTEGERS,157540973099888,Inplace,4294966749,28.1184,Destructive Radix Select,4227858432,18.5665,1
33554432,2,UNIFORM UNSIGNED INTEGERS,423326337559592,Inplace,4294967069,28.1839,Destructive Radix Select,4227858432,18.5263,1
33554432,2,UNIFORM UNSIGNED INTEGERS,689324820616008,Inplace,4294967232,28.1492,Destructive Radix Select,4227858432,18.5657,1
33554432,2,UNIFORM UNSIGNED INTEGERS,955400079315960,Inplace,4294967158,28.1379,Destructive Radix Select,4227858432,18.5532,1
33554432,2,UNIFORM UNSIGNED INTEGERS,621855016505811,Inplace,4294967277,28.2009,Destructive Radix Select,4227858432,18.7562,1
33554432,2,UNIFORM UNSIGNED INTEGERS,271811041079721,Inplace,4294966843,28.2923,Destructive Radix Select,4294967295,91.8098,1
33554432,2,UNIFORM UNSIGNED INTEGERS,827659139601846,Inplace,4294967136,28.2768,Destructive Radix Select,4294967295,284.244,1
33554432,2,UNIFORM UNSIGNED INTEGERS,748320787780911,Inplace,4294967030,28.2459,Destructive Radix Select,4294967295,284.265,1
1024,2,UNIFORM UNSIGNED INTEGERS,769893471058844,Inplace,4275107314,0.644736,Destructive Radix Select,4294967295,4.00787,1
1024,2,UNIFORM UNSIGNED INTEGERS,907205652675086,Inplace,4284610098,0.774464,Destructive Radix Select,4283806732,4.46765,1
33554432,2,UNIFORM UNSIGNED INTEGERS,552337783002438,Inplace,4294967000,28.2174,Destructive Radix Select,4294966944,285.699,1
1024,2,UNIFORM UNSIGNED INTEGERS,112966210694440,Inplace,4292364499,0.63504,Destructive Radix Select,4292362242,4.44074,1
1024,2,UNIFORM UNSIGNED INTEGERS,1288302300476024,Inplace,4291827426,0.7576,Destructive Radix Select,4292380538,4.31619,1
1024,2,UNIFORM UNSIGNED INTEGERS,1002725985488634,Inplace,4286384408,0.638688,Destructive Radix Select,4286384408,4.47888,0
33554432,2,UNIFORM UNSIGNED INTEGERS,981228786668392,Inplace,4294967193,28.2906,Destructive Radix Select,4294967193,285.548,0
33554432,2,UNIFORM UNSIGNED INTEGERS,191689248054365,Inplace,4294967193,28.1402,Destructive Radix Select,4294967193,285.49,0
33554432,2,UNIFORM UNSIGNED INTEGERS,807535517160750,Inplace,4294967193,28.2276,Destructive Radix Select,4294967193,285.448,0
33554432,2,UNIFORM UNSIGNED INTEGERS,99856158214176,Inplace,4294967193,28.0998,Destructive Radix Select,4294967193,285.448,0
33554432,2,UNIFORM UNSIGNED INTEGERS,715625652013272,Inplace,4294967193,28.1587,Destructive Radix Select,4294967193,285.431,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,1236992716757076,Inplace,4252056539,28.1654,Destructive Radix Select,4257046478,285.318,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,452887046651172,Inplace,4252056539,28.172,Destructive Radix Select,4257046478,285.368,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,1068696254382803,Inplace,4252056539,28.1681,Destructive Radix Select,4257046478,285.314,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,360707141893890,Inplace,4252056539,28.1403,Destructive Radix Select,4257046478,285.284,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,976182772594788,Inplace,4252056539,28.1376,Destructive Radix Select,4257046478,285.33,1
1024,2,UNIFORM UNSIGNED INTEGERS,573661968029379,Inplace,4290024711,0.761984,Destructive Radix Select,4290024711,4.37261,0
1024,10,UNIFORM UNSIGNED INTEGERS,1253811937104188,Inplace,4250654745,0.691648,Destructive Radix Select,4257523050,4.30669,1
1024,2,UNIFORM UNSIGNED INTEGERS,1071353290271800,Inplace,4288589858,0.755264,Destructive Radix Select,4288589858,4.34787,0
1024,10,UNIFORM UNSIGNED INTEGERS,880789147605848,Inplace,4266932438,0.764928,Destructive Radix Select,4266932438,4.30973,0
1024,25,UNIFORM UNSIGNED INTEGERS,958210921378018,Inplace,4146736836,0.616576,Destructive Radix Select,4146736836,4.40944,0
33554432,2,UNIFORM UNSIGNED INTEGERS,870194101472405,Inplace,4294967199,28.2634,Destructive Radix Select,4294967199,277.096,0
33554432,2,UNIFORM UNSIGNED INTEGERS,1208300156207930,Inplace,4294967199,28.2036,Destructive Radix Select,4294967199,277.021,0
33554432,2,UNIFORM UNSIGNED INTEGERS,489897101299696,Inplace,4294967199,28.1517,Destructive Radix Select,4294967199,277.03,0
33554432,2,UNIFORM UNSIGNED INTEGERS,1094562107195248,Inplace,4294967199,28.1696,Destructive Radix Select,4294967199,276.988,0
33554432,2,UNIFORM UNSIGNED INTEGERS,375450861106881,Inplace,4294967199,28.2107,Destructive Radix Select,4294967199,277.016,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,884221573240138,Inplace,4252052991,28.2285,Destructive Radix Select,4252052991,277.089,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,17387070895370,Inplace,4252052991,28.1378,Destructive Radix Select,4252052991,276.983,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,622322118546722,Inplace,4252052991,28.1129,Destructive Radix Select,4252052991,277.003,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,1227320704789850,Inplace,4252052991,28.173,Destructive Radix Select,4252052991,277.035,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,508594658255208,Inplace,4252052991,28.1745,Destructive Radix Select,4252052991,276.997,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,1038796410462075,Inplace,4187643141,28.275,Destructive Radix Select,4187643141,277.012,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,261236273829800,Inplace,4187643141,28.1233,Destructive Radix Select,4187643141,277.006,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,866729934345024,Inplace,4187643141,28.1809,Destructive Radix Select,4187643141,276.965,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,148218327028599,Inplace,4187643141,28.1683,Destructive Radix Select,4187643141,276.961,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,753608737789059,Inplace,4187643141,28.1401,Destructive Radix Select,4187643141,276.98,0
33554432,1677721,UNIFORM UNSIGNED INTEGERS,1120480570336673,Inplace,4079850017,28.1532,Destructive Radix Select,4079850017,277.133,0
33554432,1677721,UNIFORM UNSIGNED INTEGERS,333765578183708,Inplace,4079850017,28.1683,Destructive Radix Select,4079850017,276.966,0
33554432,1677721,UNIFORM UNSIGNED INTEGERS,938938901040332,Inplace,4079850017,28.1575,Destructive Radix Select,4079850017,277.035,0
33554432,1677721,UNIFORM UNSIGNED INTEGERS,220553043985800,Inplace,4079850017,28.1515,Destructive Radix Select,4079850017,277.029,0
33554432,1677721,UNIFORM UNSIGNED INTEGERS,825756812875125,Inplace,4079850017,28.1826,Destructive Radix Select,4079850017,277.037,0
33554432,3355443,UNIFORM UNSIGNED INTEGERS,1164040251733490,Inplace,3865530270,28.3559,Destructive Radix Select,3865530270,277.012,0
33554432,3355443,UNIFORM UNSIGNED INTEGERS,376129936339280,Inplace,3865530270,28.2571,Destructive Radix Select,3865530270,276.963,0
33554432,3355443,UNIFORM UNSIGNED INTEGERS,981004101065280,Inplace,3865530270,28.277,Destructive Radix Select,3865530270,277.052,0
33554432,3355443,UNIFORM UNSIGNED INTEGERS,262250246436996,Inplace,3865530270,28.3172,Destructive Radix Select,3865530270,276.984,0
33554432,3355443,UNIFORM UNSIGNED INTEGERS,867194568816039,Inplace,3865530270,28.2554,Destructive Radix Select,3865530270,277.04,0
33554432,5033164,UNIFORM UNSIGNED INTEGERS,1231974926181953,Inplace,3650925068,28.358,Destructive Radix Select,3650925068,277.088,0
33554432,5033164,UNIFORM UNSIGNED INTEGERS,445987973527120,Inplace,3650925068,28.2932,Destructive Radix Select,3650925068,277.085,0
33554432,5033164,UNIFORM UNSIGNED INTEGERS,1051158654428484,Inplace,3650925068,28.4089,Destructive Radix Select,3650925068,276.972,0
33554432,5033164,UNIFORM UNSIGNED INTEGERS,332694691425771,Inplace,3650925068,28.3291,Destructive Radix Select,3650925068,277.03,0
33554432,5033164,UNIFORM UNSIGNED INTEGERS,937812423956829,Inplace,3650925068,28.342,Destructive Radix Select,3650925068,277.026,0
33554432,2,UNIFORM UNSIGNED INTEGERS,1145735901068790,Inplace,4294967098,28.2527,Destructive Radix Select,4294967098,276.261,0
33554432,2,UNIFORM UNSIGNED INTEGERS,299216485319416,Inplace,4294967098,28.1252,Destructive Radix Select,4294967098,276.056,0
33554432,2,UNIFORM UNSIGNED INTEGERS,902715335260844,Inplace,4294967098,28.1725,Destructive Radix Select,4294967098,276.093,0
33554432,2,UNIFORM UNSIGNED INTEGERS,182584774071817,Inplace,4294967098,28.2145,Destructive Radix Select,4294967098,276.079,0
33554432,2,UNIFORM UNSIGNED INTEGERS,786321894203976,Inplace,4294967098,28.1535,Destructive Radix Select,4294967098,276.091,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,1244673442633284,Inplace,4252170420,28.1474,Destructive Radix Select,4252170420,276.076,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,439984922818290,Inplace,4252170420,28.1898,Destructive Radix Select,4252170420,276.005,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,1043608205246060,Inplace,4252170420,28.1396,Destructive Radix Select,4252170420,276.038,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,323637811110705,Inplace,4252170420,28.215,Destructive Radix Select,4252170420,276.041,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,927397437232245,Inplace,4252170420,28.1641,Destructive Radix Select,4252170420,276.086,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,131331631284212,Inplace,4187562989,28.2007,Destructive Radix Select,4187562989,276.005,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,685552334162480,Inplace,4187562989,28.2058,Destructive Radix Select,4187562989,276.003,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,1288922788661120,Inplace,4187562989,28.1494,Destructive Radix Select,4187562989,276.035,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,568486441739821,Inplace,4187562989,28.1957,Destructive Radix Select,4187562989,275.984,0
33554432,838860,UNIFORM UNSIGNED INTEGERS,1171766883682527,Inplace,4187562989,28.1239,Destructive Radix Select,4187562989,276.022,0
33554432,2,UNIFORM UNSIGNED INTEGERS,1113678097689652,Inplace,4294967123,28.2771,Destructive Radix Select,4294966602,210.394,1
33554432,2,UNIFORM UNSIGNED INTEGERS,149497058925962,Inplace,4294967123,28.1856,Destructive Radix Select,4294966602,210.292,1
33554432,2,UNIFORM UNSIGNED INTEGERS,666151915917892,Inplace,4294967123,28.1247,Destructive Radix Select,4294966602,210.351,1
33554432,2,UNIFORM UNSIGNED INTEGERS,1182821333838908,Inplace,4294967123,28.1575,Destructive Radix Select,4294966602,210.299,1
33554432,2,UNIFORM UNSIGNED INTEGERS,375609755823731,Inplace,4294967123,28.1416,Destructive Radix Select,4294966602,210.324,1
33554432,2,UNIFORM UNSIGNED INTEGERS,287733246956576,Inplace,4294967079,28.2433,Destructive Radix Select,4294967079,197.086,0
33554432,2,UNIFORM UNSIGNED INTEGERS,738535676149320,Inplace,4294967079,28.1806,Destructive Radix Select,4294967079,196.912,0
33554432,2,UNIFORM UNSIGNED INTEGERS,1237135020247770,Inplace,4294967079,28.138,Destructive Radix Select,4294967079,197.132,0
33554432,2,UNIFORM UNSIGNED INTEGERS,412296710936708,Inplace,4294967079,28.1707,Destructive Radix Select,4294967079,196.9,0
33554432,2,UNIFORM UNSIGNED INTEGERS,910964888900235,Inplace,4294967079,28.1985,Destructive Radix Select,4294967079,197.209,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,54071352712032,Inplace,4251933649,28.2275,Destructive Radix Select,4251933649,199.784,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,482011799309424,Inplace,4251933649,28.1259,Destructive Radix Select,4251933649,196.87,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,981147252646944,Inplace,4251933649,28.1566,Destructive Radix Select,4251933649,197.053,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,156839751499508,Inplace,4251933649,28.1986,Destructive Radix Select,4251933649,197.07,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,656283632192419,Inplace,4251933649,28.2254,Destructive Radix Select,4251933649,197.165,0
4,2,UNIFORM UNSIGNED INTEGERS,102282600421608,Inplace,2240300832,0.647552,Destructive Radix Select,2240300832,3.85434,0
4,2,UNIFORM UNSIGNED INTEGERS,1036733018161468,Inplace,2240300832,0.628192,Destructive Radix Select,2240300832,3.62867,0
4,2,UNIFORM UNSIGNED INTEGERS,1044030692216397,Inplace,2240300832,0.630208,Destructive Radix Select,2240300832,3.63181,0
4,2,UNIFORM UNSIGNED INTEGERS,1051360135576118,Inplace,2240300832,0.627136,Destructive Radix Select,2240300832,3.64835,0
4,2,UNIFORM UNSIGNED INTEGERS,1058706787309268,Inplace,2240300832,0.692096,Destructive Radix Select,2240300832,3.61117,0
33554432,2,UNIFORM UNSIGNED INTEGERS,292824305739715,Inplace,4294967114,28.197,Destructive Radix Select,4294967114,104.379,0
33554432,2,UNIFORM UNSIGNED INTEGERS,606727546475950,Inplace,4294967114,28.1669,Destructive Radix Select,4294967114,101.068,0
33554432,2,UNIFORM UNSIGNED INTEGERS,978656099303354,Inplace,4294967114,28.1463,Destructive Radix Select,4294967114,101.306,0
33554432,2,UNIFORM UNSIGNED INTEGERS,27308365426540,Inplace,4294967114,28.1623,Destructive Radix Select,4294967114,101.314,0
33554432,2,UNIFORM UNSIGNED INTEGERS,399506957630748,Inplace,4294967114,28.1612,Destructive Radix Select,4294967114,101.265,0
33554432,335544,UNIFORM UNSIGNED INTEGERS,602590919538500,Inplace,4252071499,28.1815,Destructive Radix Select,4209007906,101.141,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,900675695237544,Inplace,4252071499,28.154,Destructive Radix Select,4209007906,101.048,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,1273113882078678,Inplace,4252071499,28.1933,Destructive Radix Select,4209007906,101.28,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,322241360692468,Inplace,4252071499,28.1488,Destructive Radix Select,4209007906,101.021,1
33554432,335544,UNIFORM UNSIGNED INTEGERS,693926350530112,Inplace,4252071499,28.1693,Destructive Radix Select,4209007906,101.252,1
